user_id,federal_tax_bracket_percent,employment_status,liquidity_needs,total_net_worth_range,age,uuid,risk_level
3156110,15.0,STUDENT,0.5,0.25,22,282329b1-3111-4803-b018-02a47eec2434,2
3156147,25.0,EMPLOYED,1.0,0.0,26,18a0253c-c7cf-4699-9b84-5c7f791e6847,1
3156149,15.0,EMPLOYED,1.0,0.0,22,222e7b26-a3a4-4032-9ed1-75ddd47bc139,1
3156184,15.0,EMPLOYED,0.0,0.0,33,3a67f7c8-8fa2-4a1a-9bf1-8e260dfceaf0,1
3156220,25.0,EMPLOYED,0.5,0.0,42,38bdd924-4df7-4c09-b418-1de189ee4bc5,2
3156274,28.0,EMPLOYED,0.0,0.75,33,1d40201c-e21f-4520-93a6-9101b5fcfff9,3
3156385,25.0,EMPLOYED,1.0,0.0,30,153101ab-1686-4c7b-a41e-eb4d924fc1af,1
3156406,28.0,EMPLOYED,0.5,0.0,27,4085f77a-3bb8-44aa-b281-f7f8a7f7543a,2
3156407,15.0,STUDENT,1.0,0.0,27,484bf134-635e-4e4d-8e49-9d0a098be0a5,1
3156731,15.0,STUDENT,0.0,0.0,23,48bc5a79-63f2-4db8-92ea-5c34b3429945,1
3156978,25.0,EMPLOYED,0.0,0.25,36,1dd5e96e-dfcc-4ef1-a525-a9ce7a663c23,2
3157130,15.0,EMPLOYED,0.5,0.0,25,2b9f036c-3af4-4d32-aada-65452ca89b8c,1
3157171,15.0,EMPLOYED,0.5,0.25,36,1095eb8c-e8e3-40e9-ba2b-b76baff44470,2
3157264,25.0,EMPLOYED,0.0,0.0,31,489fae0d-537b-4149-bb54-3588637dd4de,2
3157421,25.0,EMPLOYED,0.0,0.0,30,3d69bed5-fe81-458a-8c66-776b40ed00b1,2
3157700,28.0,EMPLOYED,1.0,0.25,24,1393e114-1257-4510-aabc-0ca687018fdc,2
3157714,28.0,EMPLOYED,0.0,1.0,33,10f45767-f065-446f-a215-cb7269322e22,3
3157730,25.0,EMPLOYED,1.0,0.25,26,35e040d2-c978-481f-baf3-f6b7201e7947,2
3157746,15.0,EMPLOYED,0.5,0.25,27,2d733180-3433-4bb3-9569-f8577cf28346,2
3157791,28.0,EMPLOYED,0.5,0.25,57,2f1f3710-48ab-4801-ad69-8785ce12c863,2
3157960,15.0,EMPLOYED,1.0,0.0,31,4ca36903-ce5c-4148-9538-42d5d43c74f0,1
3157982,28.0,EMPLOYED,1.0,1.0,37,1bdd699d-a62b-4c99-ac44-12f4e576f843,2
3158031,25.0,EMPLOYED,1.0,0.0,29,362d021e-ce04-4041-b226-b46e252e0244,1
3158105,28.0,EMPLOYED,0.5,0.75,29,480c0df9-fb4a-4ee7-baea-8dd7241b8949,2
3158132,28.0,EMPLOYED,1.0,0.0,32,40e939ba-9f84-46b3-8439-f3ca113bb20b,1
3158275,28.0,EMPLOYED,0.5,0.25,32,462748e3-1f71-49e1-be03-e2daf85fffd7,2
3158283,28.0,EMPLOYED,0.0,0.25,32,346afc60-6c9a-4202-82e1-3c0ef215d343,2
3158318,28.0,EMPLOYED,0.0,1.0,50,4ca64af7-e576-46a5-af7c-66afeb9219c7,3
3158424,25.0,EMPLOYED,0.5,0.5,33,36ea9667-9c4a-4221-b366-79983ca4d840,2
3158825,15.0,EMPLOYED,1.0,0.25,30,49e439b5-1f47-4489-954a-e246a970bef5,2
3158889,15.0,EMPLOYED,0.0,0.75,46,4318c277-4876-40d0-9117-d62f707668e7,2
3158896,25.0,EMPLOYED,0.0,0.0,24,148eda15-49c9-4b30-b490-2cf6bbf0e7e3,2
3159007,15.0,UNEMPLOYED,0.5,0.0,33,273013b9-d4f2-4f14-a311-140c7c5fbc9f,1
3159020,15.0,EMPLOYED,0.0,0.0,33,30a1f0dd-db55-405a-8891-42c05b919062,1
3159031,25.0,EMPLOYED,0.5,0.0,38,1403425c-8fb5-4498-99b2-97e61e906862,2
3159092,25.0,EMPLOYED,0.5,0.0,31,347ba76a-e4ea-4817-8738-6e938ee36bd6,2
3159113,28.0,EMPLOYED,0.5,0.0,44,24aba589-8228-42d2-aefd-20e4bb5d3e15,2
3159117,25.0,EMPLOYED,0.0,0.0,31,39dfe339-750e-4a6a-b67b-4a2afc1d9ba8,2
3159158,28.0,EMPLOYED,1.0,0.0,30,47666997-cf3e-43b6-9c9b-eabccaa129bb,1
3159181,15.0,EMPLOYED,0.5,0.0,38,491469c9-a03c-4f2d-a248-4071f1bd0109,1
3159209,15.0,EMPLOYED,1.0,0.5,59,4d8cf0cf-cb39-4f59-aa3f-258a24758b2d,1
3159258,25.0,EMPLOYED,0.5,0.0,22,2e020f20-598b-481a-bf7a-0c92dfc2d8da,2
3159312,25.0,EMPLOYED,0.5,0.25,35,374ef986-760a-4de5-85e7-181495e1e063,2
3159360,25.0,UNEMPLOYED,1.0,0.0,34,2999b2ee-9aaf-4d7a-93af-a5ec7ec6d797,1
3159426,25.0,EMPLOYED,0.0,0.25,32,21a4bec7-3160-4814-9783-0972697e2147,2
3159437,15.0,STUDENT,1.0,0.0,20,3001c96d-c75e-4f17-92cf-23d5c7a0b377,1
3159501,15.0,EMPLOYED,0.5,0.0,24,3339cda9-ece1-4be7-8803-fbd597c8cdf3,1
3159642,28.0,EMPLOYED,0.5,0.0,29,3aa7c998-e426-4596-aaba-976f62eb2573,2
3159657,15.0,EMPLOYED,1.0,0.25,23,273b1fec-f381-45cf-ad9e-de2ecabe41a8,2
3159726,15.0,EMPLOYED,0.5,0.0,25,1ccf4b05-9975-4378-9876-895005a32a02,1
3159894,25.0,EMPLOYED,0.5,0.25,60,4caeea84-6588-4bb2-bfba-cffe49b168e3,2
3159949,25.0,EMPLOYED,0.5,0.25,28,4214892d-fe89-4d52-9dc7-0a89a31d8651,2
3160042,25.0,EMPLOYED,0.0,1.0,41,27c805db-6892-4717-bdc5-a7a68c882733,3
3160089,28.0,EMPLOYED,1.0,0.25,33,1ba3b18f-3661-4b36-a5a9-d17af6bb50fe,2
3160194,15.0,EMPLOYED,0.5,0.0,31,230eb750-e74e-49a4-984c-c4aa35d78c46,1
3160225,25.0,EMPLOYED,0.5,0.25,24,1cbe98c4-01a0-4dee-99b6-0f1364a59aa7,2
3160286,25.0,EMPLOYED,0.0,0.25,27,3d00b91f-97d0-420b-add8-a3dd15e53423,2
3160326,28.0,EMPLOYED,0.0,0.5,31,321aad49-583f-4a7d-a2d9-1f838e45a7a4,2
3160348,25.0,EMPLOYED,0.0,0.25,24,27b3f6b1-b264-4d52-9991-a5c2083cd33e,2
3160372,28.0,EMPLOYED,0.5,0.75,42,4e46f969-b15a-4d17-bdac-599ead5cd44e,2
3160509,28.0,EMPLOYED,0.0,0.5,32,217810e8-875f-4ed2-b19a-9fcee6b72319,3
3160551,25.0,EMPLOYED,0.5,0.25,38,45eb04aa-5a58-4d3d-9376-376f7bd7ee65,2
3160667,25.0,EMPLOYED,0.5,0.0,25,17bca712-3917-4d1e-8692-d9dacc24dcf1,2
3160720,15.0,EMPLOYED,0.5,0.25,25,21bd7521-bc99-43cd-8b20-84978890af5e,2
3160722,15.0,STUDENT,0.5,0.0,23,37c2f69f-d7fa-4868-8909-04b8128e135c,1
3160749,15.0,EMPLOYED,0.0,0.0,28,3f53c661-a872-4f30-9216-5ec7a647a31c,1
3160812,28.0,EMPLOYED,0.5,0.75,50,341f0da6-a59e-484b-97a3-37416b6b156d,2
3160849,25.0,EMPLOYED,0.0,0.0,37,2ea637b3-9806-4cd9-b384-3f5c8fdedb7e,2
3160860,25.0,EMPLOYED,0.0,0.0,33,3e04b0d9-8ede-4f6e-85a5-dcec7eb17697,2
3160909,15.0,EMPLOYED,1.0,0.25,23,36bece7a-e21f-4150-a800-a557294e25ca,2
3160991,28.0,EMPLOYED,0.0,0.0,59,255dac5e-9185-4aef-a45f-19f43a6bc320,2
3161209,25.0,EMPLOYED,1.0,0.0,23,440eb74f-5958-4c36-9001-408d379fb3e6,1
3161245,28.0,EMPLOYED,0.5,1.0,34,12d30ba4-0ccb-4fad-aca2-9730e4ecedfa,2
3161592,25.0,EMPLOYED,1.0,0.0,29,2151c067-c315-4d0b-82e8-46ceda14376d,1
3161745,15.0,EMPLOYED,0.5,0.0,23,28d59938-cbc9-466c-bf64-6fe4ed8af31c,1
3161748,25.0,EMPLOYED,1.0,0.75,44,3b69959b-1877-4a98-b4d3-302d858f11ca,2
3161758,28.0,EMPLOYED,0.0,0.0,26,4064f59e-e28e-46f9-b6c9-f31916b54bb1,2
3161793,28.0,EMPLOYED,0.5,0.25,28,22ef79c7-7a84-4d06-be47-e2328ec5ee55,2
3161845,28.0,EMPLOYED,0.5,0.5,39,202558e4-0aa7-45bb-af47-c3bd512ba1fe,2
3161887,28.0,EMPLOYED,0.0,1.0,34,1cf36b33-1369-4c0b-adc7-2438dfb61c26,3
3162088,15.0,UNEMPLOYED,0.5,0.25,31,46cc7a4a-2f2a-4ca9-9360-55640675bd20,2
3162119,15.0,EMPLOYED,1.0,0.25,19,4cbb67a3-7923-407b-beff-6a0725fc8c9f,2
3162182,25.0,EMPLOYED,0.5,0.25,29,3d11832d-fce8-4929-910b-8041b9a7fba9,2
3162390,25.0,EMPLOYED,0.5,0.25,24,30d1cc44-4e26-487e-851b-f0af3b176f0a,2
3162440,15.0,EMPLOYED,1.0,0.0,24,3316fa67-f9ca-44fe-981a-d4b2ade29fe5,1
3162446,25.0,EMPLOYED,0.5,0.0,26,3afd041e-d333-4ff0-a88c-4b0888f5e7cf,2
3162451,15.0,EMPLOYED,0.5,0.5,27,18320d19-4b17-482b-8ec4-89ae8995bc55,2
3162467,25.0,STUDENT,0.0,0.0,24,2c301f2b-742f-469c-ba9f-d78c884241ab,2
3162593,28.0,EMPLOYED,0.5,0.75,33,36c55636-61e0-4948-bccb-536b104ff91e,2
3162711,15.0,STUDENT,1.0,0.0,23,1a541a30-6982-46a3-b616-107109decdaa,1
3162768,28.0,EMPLOYED,1.0,0.5,31,387a8717-5188-48f3-9470-1ed711d36965,2
3163098,28.0,EMPLOYED,0.0,1.0,28,1a81b6ef-caa5-4811-bf21-6bf5125ef48c,3
3163157,25.0,EMPLOYED,0.0,0.0,49,337e8164-7e94-42e2-81f6-a3dd7d036980,2
3163199,15.0,STUDENT,1.0,0.0,23,3ce081e3-e13d-40c1-b7e8-d4524265d815,1
3163278,28.0,RETIRED,0.5,1.0,56,2f9c55b2-19a3-4304-96f3-13fab0e0fe26,2
3163287,15.0,STUDENT,0.5,0.25,19,382797ba-a1ec-408a-917d-271db6923fa4,2
3163377,25.0,EMPLOYED,0.5,0.0,25,444fc621-2f7c-4086-9f6d-c17e5d621c19,2
3163383,15.0,EMPLOYED,0.5,0.25,22,3048a493-46c6-4607-aafd-433cbff9875f,2
3163453,15.0,EMPLOYED,0.5,0.0,28,15b6365b-4ad0-4cf1-a2cb-6009d3a2794f,1
3163489,25.0,EMPLOYED,1.0,0.25,33,3cba61ff-7b5d-4a02-b752-53d1ae33fd57,2
3163853,15.0,EMPLOYED,0.5,0.25,33,416d9197-b77b-4b2f-83a6-68c93d7e9cb7,2
3163924,25.0,EMPLOYED,1.0,0.25,35,3d217ddf-6b30-4d74-8fc3-25d0a4eae1fa,2
3164073,25.0,EMPLOYED,0.5,0.0,38,40e80d39-f20e-474e-a556-40cd0141860d,2
3164098,28.0,EMPLOYED,0.5,0.5,45,25f83b53-4a07-452e-98bc-027a88d148d9,2
3164161,15.0,STUDENT,1.0,0.0,29,413f0cfc-b77c-44f0-a91b-548d1dc67231,1
3164246,28.0,EMPLOYED,0.0,0.25,33,30a4da3f-3114-49b6-8418-51a0948a165e,2
3164249,25.0,EMPLOYED,1.0,0.25,35,49b67450-b53f-4ee4-a358-5c7278eccdf9,2
3164305,28.0,EMPLOYED,1.0,0.75,62,4b7a57ec-0f53-41e3-b365-e3ba4a8d2733,2
3164466,15.0,EMPLOYED,0.5,0.0,28,3adf05e2-ddad-4e1b-99ab-5fa79c02bd05,1
3164660,15.0,EMPLOYED,1.0,0.0,20,2104c80a-0c65-49b0-b552-8839c1163638,1
3164794,25.0,EMPLOYED,0.5,0.0,45,1d5db8e8-d762-4590-908e-91c5b033162e,2
3165098,15.0,EMPLOYED,0.5,0.0,31,4471e647-16c3-4a91-928d-2088be197fbb,1
3165278,15.0,STUDENT,1.0,0.25,42,132e5a46-fad3-40f7-b94c-47eecc503ac4,1
3165410,25.0,EMPLOYED,0.0,0.0,27,2e8f3509-11b8-4654-91b6-0be10c0e621d,2
3165752,28.0,EMPLOYED,0.0,1.0,42,26eb592e-14dd-4170-9ae5-1db3069b3800,3
3165821,25.0,EMPLOYED,0.5,0.25,40,29eb2094-6c5b-4ee2-bb7d-79edfe252857,2
3166051,25.0,EMPLOYED,0.5,0.25,31,22866c6f-28e9-4519-93a4-1146cc01bf58,2
3166080,25.0,EMPLOYED,0.0,0.25,34,18e09a55-f6f7-4f42-8992-889fcc5b97d8,2
3166132,28.0,EMPLOYED,0.0,0.5,40,1e7666a5-f315-4635-8086-f6db9fd5f5f7,2
3166148,28.0,EMPLOYED,0.0,0.25,44,14a0f4c7-9d27-4856-82c4-b0434eed04e1,2
3166248,15.0,STUDENT,1.0,0.25,21,4b46009b-57db-485a-9bb7-0ace1666ab2f,2
3166962,25.0,EMPLOYED,0.5,0.0,34,168114ae-8283-45db-8f45-c01d2e25abc5,2
3166993,25.0,EMPLOYED,0.5,0.25,29,302e3311-3596-40cb-b376-c4c1cfcbe39b,2
3167075,15.0,STUDENT,0.5,0.25,26,4bea1de6-39e1-4dc9-8618-fee7f6275309,2
3167082,15.0,STUDENT,0.5,0.0,19,2472ef94-7518-454c-91e4-2a5276cc8f24,1
3167147,28.0,EMPLOYED,0.5,0.0,29,13db25ce-fc92-4790-ab84-99413604044e,2
3167325,15.0,EMPLOYED,0.0,0.0,31,417a1273-5644-4b50-99c6-876222eb850f,1
3167402,28.0,EMPLOYED,0.0,0.75,35,330b714b-fe40-40e0-87a6-3c184891a279,2
3167559,25.0,EMPLOYED,1.0,0.0,23,4e86a6c7-260e-472b-a7fa-ba5b1a898c06,1
3167807,25.0,EMPLOYED,0.0,0.25,33,45b0f859-0499-44fd-a0c8-666ff60d8e4f,2
3167885,25.0,EMPLOYED,0.0,0.5,29,457aa80c-c45d-4808-abfd-59473474a8ea,2
3167967,28.0,EMPLOYED,0.0,1.0,32,3f4a7809-bc1f-42bc-bb5e-84d6841b5121,3
3167973,25.0,EMPLOYED,0.0,0.0,39,2efc87f0-d5eb-4ec9-b914-8f92ae1e0350,2
3167997,15.0,UNEMPLOYED,1.0,0.25,22,1ad587ac-9e7c-40c7-b412-adc29e132468,1
3168002,15.0,EMPLOYED,0.5,0.0,38,2fef48d3-ea5a-4e6c-ae3c-a495730ea8b8,1
3168069,25.0,EMPLOYED,0.0,0.25,28,21e6dee6-d3d7-4277-bc3f-225d4a0c376d,2
3168075,25.0,EMPLOYED,0.5,1.0,52,17519fca-8822-470b-b15f-5f214637218c,2
3168122,25.0,EMPLOYED,0.5,0.25,26,1c9d1e7a-1370-4365-b830-14293e83c2e0,2
3168148,28.0,EMPLOYED,0.5,0.5,39,3f22ed67-1180-453f-85bc-6d374c6cda08,2
3168283,28.0,EMPLOYED,0.5,0.25,30,4433423d-6ec2-450e-bc8d-e5b7eb755e8d,2
3168356,15.0,STUDENT,0.0,0.0,19,31b38a60-2f1d-4aaf-b129-88145fd009ed,1
3168367,15.0,STUDENT,0.5,0.5,20,2ee7adf2-9f9a-4bb2-98c7-f01e0f687596,2
3168525,15.0,STUDENT,0.5,0.25,28,3315cdc2-4b93-4ab0-b4e0-321e5d29ec35,2
3168662,28.0,EMPLOYED,0.0,1.0,49,1e0da88c-af51-4143-8454-89c2cc0cfd38,2
3168691,28.0,EMPLOYED,0.0,0.5,36,4702e4b2-b4b5-4f72-a39a-4842717f542c,2
3168710,25.0,EMPLOYED,0.0,0.25,31,2658d3e2-78ff-4038-9376-da2fe898f866,2
3168872,25.0,EMPLOYED,0.5,0.25,56,41589a1b-3e82-41ca-9c1e-9e60eba4a5fa,2
3169107,25.0,EMPLOYED,1.0,0.0,49,3a9a1186-b3c8-4b77-a332-f4548ad3e067,1
3169109,28.0,EMPLOYED,0.0,0.0,51,48168e39-9029-4566-81c8-72931753d3d4,2
3169176,25.0,EMPLOYED,0.0,0.25,27,11a197ec-af57-42fe-9a03-dd1f0536559b,2
3169179,25.0,EMPLOYED,0.5,0.25,24,3a785758-870c-43ff-a756-1555687da8c9,2
3169404,28.0,STUDENT,0.0,0.0,26,2f647301-7c64-4a55-b9c0-be7f8e738975,2
3169455,25.0,EMPLOYED,0.5,1.0,33,4be72d17-24dd-4e3d-9faa-1bff54268f44,2
3169703,15.0,EMPLOYED,1.0,0.25,26,4725c3c5-924b-4df7-be77-cfc42c3150ac,2
3169749,25.0,EMPLOYED,0.0,0.5,24,2d523820-c842-4f4d-9fc1-57817a1adcb0,2
3169761,28.0,EMPLOYED,0.0,0.5,37,343967bb-5a08-4818-98ff-74282bc6c608,2
3169823,28.0,EMPLOYED,0.5,0.25,28,11d5c7a2-fb6e-4cb2-a1fe-709da0ca5624,2
3169955,28.0,EMPLOYED,0.0,0.5,34,219a40d8-d16d-4e27-be54-468099231795,2
3170071,15.0,STUDENT,1.0,0.25,29,1c93423f-2939-4e6a-bda6-bb0fc719edc1,2
3170212,15.0,STUDENT,1.0,0.25,19,3b204654-6d2b-421a-8a88-bb26561f4327,2
3170241,28.0,EMPLOYED,1.0,1.0,43,2e529ede-fbf8-4545-8def-fd9782160a6f,2
3170424,28.0,EMPLOYED,0.0,1.0,43,12fc89fe-0af5-403d-a544-980953ab1234,3
3170427,25.0,EMPLOYED,0.0,1.0,63,2b75f77d-b867-4954-81c5-a3dfa21b5253,2
3170499,15.0,STUDENT,1.0,0.0,21,224c93b0-81b7-4af1-82b3-d36fe2a14b9d,1
3170706,25.0,EMPLOYED,0.5,0.5,30,237a4b44-d61d-4807-8a47-c4f5edb3e2e4,2
3170857,15.0,EMPLOYED,0.5,0.25,25,216601d1-2ca2-44f2-acdf-284102f3adc9,2
3171107,25.0,EMPLOYED,0.0,0.75,45,14a64565-d0bb-46e0-81a2-747a20948d5b,2
3171188,15.0,STUDENT,0.5,0.0,20,3f455e40-bfff-47d0-9af1-44d202eded28,1
3171198,28.0,EMPLOYED,0.5,0.25,45,1ff3cc37-65ed-4c31-aa01-7c1525df3597,2
3171217,15.0,UNEMPLOYED,1.0,0.0,48,33a773cb-cf8f-4b3b-80b9-bcc71c210bc0,1
3171225,25.0,EMPLOYED,0.5,0.5,34,1941fabb-c858-4635-a8e4-4a1209fce4f2,2
3171280,25.0,EMPLOYED,0.0,0.0,24,2b32e64b-b073-45c0-8d47-c49d00f426fb,2
3171575,28.0,EMPLOYED,1.0,0.75,33,1ee5bfd8-ab91-470d-a6ba-ad217b4e04c3,2
3171742,28.0,EMPLOYED,0.5,1.0,31,168e542c-2260-4267-b614-729af432a765,2
3171758,28.0,EMPLOYED,0.0,0.25,41,14bfc7b4-a730-4921-8dcf-265f41002ff2,2
3171823,25.0,RETIRED,0.5,1.0,64,329532c3-472d-43ca-99a7-479b29504704,2
3171878,25.0,STUDENT,0.5,0.0,20,30b46a0e-8f4c-49a3-95f5-2f85c0d2881d,2
3171910,28.0,EMPLOYED,0.5,0.75,23,316b6b05-9f19-47d3-8a13-2dbbb2c78716,3
3172057,28.0,EMPLOYED,0.0,0.5,43,2b01776d-06d1-4bcd-b340-903cc88e4b3f,2
3172166,15.0,UNEMPLOYED,0.5,0.25,28,2e72b4bb-888c-4942-9d26-10fad5e0aef0,2
3172243,15.0,EMPLOYED,0.5,0.0,24,13da2a12-4b89-4f86-a859-1eb0a28d1a86,1
3172394,25.0,EMPLOYED,0.5,0.25,38,1b19218c-7311-41e0-b095-010e345b5da9,2
3172496,25.0,EMPLOYED,1.0,0.5,35,3e90e381-200e-4f9e-8136-5b119e1c4622,2
3172711,15.0,STUDENT,0.5,0.25,27,3daa35e7-6f78-44de-9c9e-164acd4e3b11,2
3172750,25.0,EMPLOYED,0.5,0.25,32,4584fa08-74de-4df3-9569-d4195bd9bb5a,2
3172888,28.0,EMPLOYED,1.0,0.25,37,391e1a43-ba7b-4668-8849-a3d787222896,2
3172917,15.0,RETIRED,1.0,0.0,50,43fa812b-2d78-4d1a-9123-fed774ce8cbc,1
3172970,25.0,EMPLOYED,0.5,0.0,46,207d7e9d-b0d9-4c37-a7ec-9169ad04c4aa,2
3173058,25.0,EMPLOYED,0.5,0.25,31,43e95b60-4176-4a4d-96f8-bd7783103994,2
3173119,15.0,EMPLOYED,0.5,0.5,60,4c7c45dc-480d-4be8-a9ef-4c193faeb89b,2
3173130,28.0,EMPLOYED,0.0,0.75,29,20cba731-ca1f-4aa6-b7d6-d1d4f63d2dba,2
3173174,28.0,EMPLOYED,1.0,0.25,21,4be0cfa6-0d1d-4dcd-bda5-ec1e38fc5a42,2
3173220,15.0,EMPLOYED,1.0,0.0,29,219e9aee-cd3f-4499-a156-973c373019db,1
3173297,28.0,EMPLOYED,0.0,0.75,29,288e84c7-f75a-4305-bee5-5db7c6132278,2
3173359,25.0,EMPLOYED,0.5,1.0,30,4b049545-9193-4d77-8de6-8c6aaf90411c,2
3173369,28.0,EMPLOYED,1.0,0.5,32,3a91451b-6969-4b7a-8dba-f8be60cfb87d,2
3173420,28.0,EMPLOYED,0.0,0.5,29,462b8d6a-4549-4074-95a7-5b4c04fab97d,3
3173500,25.0,EMPLOYED,0.5,0.0,27,38adf777-2289-4892-aa23-a02813646d08,2
3173512,28.0,EMPLOYED,0.0,0.25,35,272c814a-f29c-4af3-9fc2-cf4afa39deb0,2
3173601,25.0,EMPLOYED,0.5,0.0,32,4356f2c9-ea5e-423e-8d22-3b8f73389eed,2
3173665,15.0,EMPLOYED,0.5,0.0,25,39b4bab3-7d24-4300-8daa-872d0a3720bd,1
3173716,28.0,EMPLOYED,1.0,0.0,32,181c0571-1fb7-4fc0-8ea4-8f2d5eb25326,1
3173735,25.0,EMPLOYED,0.0,0.0,46,2720560d-b3e8-48b1-b5d7-8cb5fc920313,2
3173768,15.0,EMPLOYED,0.0,0.5,63,2fa715de-4d6e-490d-bbc1-949418fec277,2
3173822,28.0,EMPLOYED,0.5,0.75,26,4d413e1e-8e48-4fe2-9786-0141ea125ffd,2
3173875,15.0,UNEMPLOYED,1.0,0.0,28,42f937fe-f146-4931-ba5c-c2f96294c91f,1
3173882,25.0,EMPLOYED,0.0,0.25,43,43a542b3-358d-467b-b758-0259295afb25,2
3174088,28.0,EMPLOYED,0.5,0.0,32,23aa65f1-b702-41b9-b70c-01f672bbbc37,2
3174119,28.0,EMPLOYED,0.5,0.5,27,3d51f8df-055e-4bcd-be00-16b707104445,2
3174380,15.0,STUDENT,0.0,0.0,25,119ec3e1-71a9-46c2-9d9e-c679f2b417ca,1
3174393,25.0,EMPLOYED,0.5,0.0,34,3826e821-62bd-47a7-bbf6-c1531d0ff031,2
3174418,25.0,EMPLOYED,1.0,0.0,47,424eeb7b-b2c6-4e82-b3c8-a46d6e702572,1
3174551,28.0,EMPLOYED,0.0,0.5,34,48cef85d-ec84-4e34-8f5a-522faffa3835,3
3174554,25.0,EMPLOYED,0.0,0.0,35,4dc1fce0-ca78-48f6-9937-618adc76d4d0,2
3174556,15.0,UNEMPLOYED,1.0,0.25,19,494f87ba-7e0d-4ba0-b2fe-aa208a82a8be,1
3174603,15.0,STUDENT,0.5,0.25,24,4c825534-857e-4c95-b148-c8ae6a6e42a2,2
3174687,15.0,STUDENT,0.5,0.0,25,154973de-ed1c-4579-bbd7-d26045f34367,1
3174708,15.0,STUDENT,0.5,0.0,27,2d858216-5308-4561-8d92-6a0a2dc3aee0,1
3174895,25.0,EMPLOYED,1.0,0.5,37,21098fec-63ac-42c0-a2c9-e458e5344676,2
3174908,25.0,EMPLOYED,1.0,0.25,27,2a760e7c-c81d-4879-bbd2-b6c77914680c,2
3174976,15.0,STUDENT,0.5,0.0,20,29bdf5ce-12a5-49f7-8d75-cb6bfc8daf6f,1
3174990,25.0,EMPLOYED,0.0,0.25,34,1382bd16-b9ea-41c8-9d97-1c41a8088803,2
3175099,15.0,EMPLOYED,0.5,0.25,34,32455ce2-71e0-43bb-9240-c4d83231ee3e,2
3175143,25.0,EMPLOYED,0.5,0.25,34,43ca5bac-6d69-4102-8f41-f5b168610769,2
3175224,15.0,EMPLOYED,1.0,0.25,29,20852d8d-f105-4ec7-b63e-f949a4704e18,2
3175367,28.0,EMPLOYED,0.5,0.75,31,33837a2f-8859-4f3f-b591-31fac5c9ef5a,2
3175423,25.0,EMPLOYED,1.0,1.0,30,49e86cd2-b297-4911-9e41-214321c79266,2
3175630,25.0,EMPLOYED,0.0,0.0,27,4b1f59ea-8b27-47f2-82ee-aafcdd5050b6,2
3175909,28.0,EMPLOYED,0.0,1.0,26,42b2b75b-960e-497c-bb94-0891d1eeb45e,3
3175955,28.0,EMPLOYED,1.0,0.25,27,2382001a-4518-4723-931d-5c8d1a946a72,2
3175979,25.0,EMPLOYED,0.5,0.0,26,47dc5d71-be2a-4350-a9a3-026883e903c6,2
3176008,15.0,STUDENT,0.5,0.0,21,30e13ab4-0eb5-44d1-a660-ad8acbe4e712,1
3176031,28.0,UNEMPLOYED,0.0,1.0,58,4648afe8-492a-4961-bd65-eeb18cfad83a,2
3176105,25.0,EMPLOYED,0.0,1.0,34,1fc82888-2f20-4bd1-bf6a-f8bc983e2973,3
3176285,15.0,EMPLOYED,0.0,0.25,25,11a8fb83-53a1-470d-9ab6-f1b34682fa78,2
3176286,25.0,EMPLOYED,0.0,0.25,26,46a9d43a-346c-4342-a4a6-36e2104d962c,2
3176332,25.0,EMPLOYED,1.0,0.25,33,118a80fc-443c-46f7-a7eb-94bc5d4f3aeb,2
3176352,15.0,EMPLOYED,0.5,0.0,23,33501e42-61df-43ad-b91c-4806f4451412,1
3176461,28.0,EMPLOYED,0.5,0.25,32,2fc497b2-7a75-4c9a-9936-b6b6047ae90b,2
3176508,28.0,EMPLOYED,1.0,0.5,37,1fb91e60-2ce6-45f6-8eb5-f1c09d8ce34c,2
3176691,28.0,EMPLOYED,1.0,0.5,29,37b20a0b-8273-4f4b-ae10-eee6ae02ed61,2
3176868,28.0,EMPLOYED,0.5,0.0,28,441240b9-314d-481f-82ed-ebec5dbab45e,2
3176943,28.0,EMPLOYED,1.0,1.0,32,48082ae5-77e1-4f4c-8337-df07819684c3,2
3177104,25.0,EMPLOYED,1.0,0.5,30,4e491cf6-bfae-4d3e-af10-e4dfcee164de,2
3177105,25.0,EMPLOYED,0.5,0.25,28,2d6084da-1cbd-4a5b-9cc0-e49a5dc61401,2
3177111,25.0,EMPLOYED,0.5,0.25,26,4bbd0147-00ea-4948-b36e-03a81a2882c5,2
3177150,25.0,EMPLOYED,1.0,0.0,29,4725a0a1-1170-4af9-b3a7-3fad589db966,1
3177175,25.0,EMPLOYED,0.5,0.25,42,3574d48d-4347-4321-b8e6-3d3492e67e11,2
3177179,25.0,EMPLOYED,1.0,0.25,30,1202a1cf-9881-4fa4-b947-ce6c9fbc3d3e,2
3177307,25.0,EMPLOYED,0.0,0.0,26,26d33a20-d217-4fed-b505-08fa02f501c3,2
3177344,25.0,EMPLOYED,1.0,0.0,47,22b6e6af-9687-4192-87ba-3c0efe55c25b,1
3177452,28.0,EMPLOYED,0.0,0.25,63,24c49a46-49d7-4cff-afe2-0c88d3bd135a,2
3177468,15.0,EMPLOYED,0.0,0.25,28,1f6e7dd8-0116-4d41-976a-f189d2d31638,2
3177471,28.0,EMPLOYED,0.5,0.25,28,48901948-5597-4073-9d2d-89a0ce5df072,2
3177501,28.0,EMPLOYED,0.0,1.0,51,3fd43c81-caa6-4eb9-a68e-6264c3c11e25,3
